Date,Open,High,Low,Close,Volume
12/10/2025,46.3395,46.3395,46.3395,46.3395,0
12/11/2025,51.1663,51.1663,51.1663,51.1663,0
12/12/2025,50.3836,50.3836,50.3836,50.3836,0
12/15/2025,31.2550,31.2550,31.2550,31.2550,0
12/16/2025,33.6240,33.6240,33.6240,33.6240,0
12/17/2025,33.8229,33.8229,33.8229,33.8229,0
12/18/2025,43.6638,43.6638,43.6638,43.6638,0
12/19/2025,25.1054,25.1054,25.1054,25.1054,0
12/22/2025,24.4536,24.4536,24.4536,24.4536,0
12/23/2025,50.1539,50.1539,50.1539,50.1539,0
12/24/2025,33.8557,33.8557,33.8557,33.8557,0
12/26/2025,34.3211,34.3211,34.3211,34.3211,0
12/29/2025,52.3336,52.3336,52.3336,52.3336,0
12/30/2025,36.3225,36.3225,36.3225,36.3225,0
12/31/2025,22.3525,22.3525,22.3525,22.3525,0
01/02/2026,13.7930,13.7930,13.7930,13.7930,0
01/05/2026,26.2255,26.2255,26.2255,26.2255,0
01/06/2026,55.9184,55.9184,55.9184,55.9184,0
01/07/2026,16.5349,16.5349,16.5349,16.5349,0
01/08/2026,28.4524,28.4524,28.4524,28.4524,0
01/09/2026,23.6595,23.6595,23.6595,23.6595,0
01/12/2026,21.1758,21.1758,21.1758,21.1758,0
01/13/2026,32.6003,32.6003,32.6003,32.6003,0
01/14/2026,33.5347,33.5347,33.5347,33.5347,0
01/15/2026,35.4085,35.4085,35.4085,35.4085,0
01/16/2026,23.8332,23.8332,23.8332,23.8332,0
01/20/2026,30.5394,30.5394,30.5394,30.5394,0
01/21/2026,42.3966,42.3966,42.3966,42.3966,0
01/22/2026,44.9628,44.9628,44.9628,44.9628,0
01/23/2026,48.6694,48.6694,48.6694,48.6694,0
01/26/2026,39.1652,39.1652,39.1652,39.1652,0
01/27/2026,34.9577,34.9577,34.9577,34.9577,0
01/28/2026,23.6966,23.6966,23.6966,23.6966,0
01/29/2026,31.1914,31.1914,31.1914,31.1914,0
01/30/2026,32.1864,32.1864,32.1864,32.1864,0
02/02/2026,20.6656,20.6656,20.6656,20.6656,0
02/03/2026,46.7273,46.7273,46.7273,46.7273,0
02/04/2026,48.4395,48.4395,48.4395,48.4395,0
02/05/2026,46.9425,46.9425,46.9425,46.9425,0
02/06/2026,49.5691,49.5691,49.5691,49.5691,0
02/09/2026,43.4263,43.4263,43.4263,43.4263,0
02/10/2026,48.7670,48.7670,48.7670,48.7670,0
02/11/2026,41.6270,41.6270,41.6270,41.6270,0
02/12/2026,43.2704,43.2704,43.2704,43.2704,0
02/13/2026,52.3380,52.3380,52.3380,52.3380,0
02/17/2026,47.8694,47.8694,47.8694,47.8694,0
02/18/2026,48.3575,48.3575,48.3575,48.3575,0
02/19/2026,43.0324,43.0324,43.0324,43.0324,0
02/20/2026,53.8063,53.8063,53.8063,53.8063,0
02/23/2026,41.8455,41.8455,41.8455,41.8455,0
