date,ticker,close,volume,short_interest,avg_daily_volume,days_to_cover,short_volume_ratio,call_volume,put_volume,put_call_volume_ratio,total_options_volume,rsi14,stoch20,dist_ma20,dist_ma50,dist_ma200,roc20,volume_surge,ma50_slope,price_exhaustion_score,options_fear_greed_score,short_pressure_score,trend_score,optix
2024-06-24,SLV,27.0,12836322.0,20984754.0,24273501.0,1.0,52.32,,,,,44.94892167990919,20.284697508896816,-0.018181818181818188,,,-0.019963702359346636,0.5678213381795466,,51.808404797201504,50.0,44.82758620689655,50.0,50.03792008977516
2024-06-25,SLV,26.4,15555859.0,20984754.0,24273501.0,1.0,56.42,,,,,46.37002341920374,0.0,-0.037655378558670294,,,-0.048305695746214905,0.6865705975506783,,29.04705130934639,50.0,32.5,50.0,37.94617308920588
2024-06-26,SLV,26.31,13855742.0,20984754.0,24273501.0,1.0,54.19,,,,,43.39393939393939,0.0,-0.035786927601561214,,,-0.10020519835841313,0.6356418416785377,,26.37878787878788,50.0,39.83870967741935,50.0,37.846260997067446
2024-06-27,SLV,26.45,11124585.0,20984754.0,24273501.0,1.0,52.09,,,,,35.674931129476576,6.306306306306325,-0.025800629822655297,,,-0.0932464861158725,0.5218193399400018,,32.80300166663803,50.0,46.71875,50.0,41.769163249987116
2024-06-28,SLV,26.57,10426509.0,20393396.0,15636660.0,1.3,51.74,,,,,49.09420289855071,11.71171171171177,-0.018035331510089514,,,-0.06509500351864883,0.5030466197479504,,45.88829183937881,50.0,47.272727272727266,50.0,47.74064041862955
2024-07-01,SLV,26.85,12587332.0,20393396.0,15636660.0,1.3,52.01,,,,,47.476635514018696,24.32432432432442,-0.006015733456732897,,,-0.032780979827089385,0.6370683115312658,,53.75976376910959,50.0,45.88235294117648,50.0,51.074246637275785
2024-07-02,SLV,26.97,12171953.0,20393396.0,15636660.0,1.3,44.37,,,,,52.56916996047429,29.729729729729705,0.00012979066619678292,,,-0.032986733596271134,0.6252957316810516,,55.824724922551,50.0,59.42857142857143,50.0,54.035411929433664
2024-07-03,SLV,27.84,16834191.0,20393396.0,15636660.0,1.3,39.28,,,,,57.21925133689839,68.91891891891889,0.030824770896973108,,,0.030347890451517312,0.8923644412665167,,72.15954256395432,50.0,63.19444444444445,50.0,61.95096082044611
2024-07-05,SLV,28.48,23018614.0,20393396.0,15636660.0,1.3,53.82,,,,,68.14159292035399,97.74774774774772,0.052417641298523554,,,0.039416058394160736,1.2031553892042839,,83.97233516702542,50.0,35.13513513513514,50.0,63.057821095431706
2024-07-08,SLV,28.13,19742929.0,20393396.0,15636660.0,1.3,59.65,,,,,60.33210332103319,83.87096774193543,0.0402529445481945,,,-0.014020329477742788,1.0537137745292484,,73.33146952012811,50.0,22.23684210526316,50.0,56.33468759984712
2024-07-09,SLV,28.12,14035893.0,20393396.0,15636660.0,1.3,68.95,,,,,61.235955056179776,83.41013824884797,0.03710260382090458,,,0.05436820397450326,0.8139170697194117,,76.66152332625694,50.0,13.333333333333332,50.0,56.49768549681563
2024-07-10,SLV,28.16,13142642.0,20393396.0,15636660.0,1.3,54.94,,,,,61.235955056179776,85.25345622119815,0.036589854965766166,,,0.03834808259587019,0.7709633100809088,,74.76520996220162,50.0,32.5,50.0,58.51934448299073
2024-07-11,SLV,28.68,20001467.0,20393396.0,15636660.0,1.3,59.43,,,,,57.05394190871369,100.0,0.05191732839406571,,,0.0737551478846874,1.150821388577976,,80.85439456808751,50.0,23.78048780487805,50.0,59.951550726371096
2024-07-12,SLV,28.12,15380038.0,20393396.0,15636660.0,1.3,66.18,,,,,63.073394495412856,76.3713080168777,0.029320253303561694,,,0.04032556418793942,0.9180780915951893,,70.78014796008846,50.0,13.92857142857143,50.0,53.94035229632552
2024-07-15,SLV,28.03,13426733.0,20093811.0,16048179.0,1.25,56.35,,,,,61.625282167042904,72.57383966244733,0.023030037592612906,,,0.060537268255770105,0.8217219877653708,,69.56427321099574,50.0,38.76914350538854,50.0,57.119294470756365
2024-07-16,SLV,28.61,17280195.0,20093811.0,16048179.0,1.25,58.7,,,,,75.05668934240366,97.04641350210969,0.04115870300957081,,,0.059237319511292075,1.0864564769315073,,82.67577571112834,50.0,33.446969696969695,50.0,62.2211445245532
2024-07-17,SLV,27.67,34443429.0,20093811.0,16048179.0,1.25,55.72,,,,,62.92775665399243,57.38396624472583,0.005578471099158655,,,0.02786032689450213,2.0409142662965487,,58.885623032371875,50.0,41.361757105943155,50.0,52.70279393045882
2024-07-18,SLV,27.2,15566197.0,20093811.0,16048179.0,1.25,40.19,,,,,56.708407871198574,37.55274261603376,-0.011933087527471575,,,0.008902077151335286,0.9128070646361668,,50.08950414602461,50.0,70.12845849802372,50.0,53.05954564041463
2024-07-19,SLV,26.69,20111207.0,20093811.0,16048179.0,1.25,62.17,,,,,51.00334448160537,16.033755274261704,-0.028146961366201873,,,-0.04678571428571421,1.188165379019747,,33.86244954214137,50.0,25.7565011820331,50.0,39.101577471268584
2024-07-22,SLV,26.63,12069803.0,20093811.0,16048179.0,1.25,64.5,,,,,48.09027777777776,13.502109704641356,-0.029713432074474966,,,-0.012972572275759875,0.7459436873160681,,36.45105253562941,50.0,22.50452898550725,50.0,39.77865298885932
2024-07-23,SLV,26.68,10184534.0,20093811.0,16048179.0,1.25,31.22,,,,,47.45166959578208,15.611814345991597,-0.027324595781913708,,,-0.011851851851851891,0.6346297791787366,,38.2083997210756,50.0,71.1202778983934,50.0,47.86182155924303
2024-07-24,SLV,26.43,12474500.0,20093811.0,16048179.0,1.25,54.95,,,,,36.094674556213,5.063291139240546,-0.03649156064306813,-0.038167605572295926,,0.001136363636363713,0.7848596413221325,,36.87013658515371,50.0,42.391666666666666,50.0,42.95031146331917
2024-07-25,SLV,25.41,31711429.0,20093811.0,16048179.0,1.25,57.54,,,,,21.834862385321088,0.0,-0.07215365515226746,-0.07502457136616825,,-0.03420752565564422,1.889079568842231,,18.422425273749628,50.0,32.63305322128852,50.0,33.18504935638061
2024-07-26,SLV,25.48,12194933.0,20093811.0,16048179.0,1.25,53.51,,,,,24.371373307543507,2.140672782874627,-0.06794695930498418,-0.07203729332070818,,-0.03667296786389407,0.7241549317888031,,22.527632734725746,50.0,48.25,50.0,37.374934730626585
2024-07-29,SLV,25.44,16609085.0,20093811.0,16048179.0,1.25,47.18,,,,,24.230769230769212,0.9174311926605854,-0.06748286353139565,-0.07235892125260734,,-0.04252916823485131,0.9684961799613317,,20.09721053366494,50.0,59.598594154642996,50.0,37.98353386334567
