date,ticker,total_volume,short_volume,short_volume_ratio,carteret_pct_of_short,nyse_short_volume,nasdaq_carteret_short_volume,nasdaq_chicago_short_volume,adf_short_volume,exempt_volume,svr_sma20,svr_zscore60
2026-04-28,SLV,7332093.46,4133678.98,56.38,94.3053,174088,3898279,61311,0,21080.0,48.0555,1.7447
2026-04-29,SLV,6651254.95,2768082.76,41.62,86.3592,315819,2390495,61768,0,14694.0,47.908,0.0258
2026-04-30,SLV,4982619.92,2216858.75,44.49,95.416,50320,2115238,51300,0,6567.0,47.7415,0.3462
2026-05-01,SLV,7150474.47,3736409.93,52.25,85.2236,439122,3184304,112983,0,47760.0,47.5505,1.2223
2026-05-04,SLV,6606139.51,3492394.1,52.87,93.5755,156139,3268024,68230,0,16675.0,47.836,1.2515
2026-05-05,SLV,4422425.27,2136590.63,48.31,97.3642,29336,2080274,26979,0,19060.0,47.627,0.7042
2026-05-06,SLV,7416390.49,3441977.52,46.41,95.2037,97930,3276891,67155,0,42641.0,47.887,0.487
2026-05-07,SLV,10407689.92,5383182.67,51.72,93.5419,212115,5035533,135533,0,53492.0,47.9725,1.0836
2026-05-08,SLV,6873920.69,3914948.79,56.95,94.3263,128496,3692828,93624,0,28883.0,48.7055,1.6189
2026-05-11,SLV,12522353.11,6148894.33,49.1,96.0289,132283,5904718,111892,0,67574.0,48.215,0.7015
2026-05-12,SLV,11584827.68,6217181.24,53.67,93.1037,329763,5788424,98992,0,46392.0,48.7985,1.202
2026-05-13,SLV,11294799.53,6092987.28,53.95,95.3111,181187,5807293,104506,0,41805.0,48.7155,1.1949
2026-05-14,SLV,9212889.84,4124413.58,44.77,86.2521,487065,3557395,79952,0,37126.0,47.996,0.0974
2026-05-15,SLV,14303216.72,6141744.28,42.94,92.0018,369546,5650513,121684,0,99064.0,48.0045,-0.1184
2026-05-18,SLV,7614176.52,3309401.65,43.46,90.8478,227799,3006518,75083,0,56834.0,47.918,-0.0418
2026-05-19,SLV,8369406.33,5236729.72,62.57,95.9654,122450,5025447,88832,0,42683.0,48.912,2.135
2026-05-20,SLV,7216550.75,4431912.66,61.41,95.3533,150847,4225977,55088,0,18842.0,50.1735,1.9033
2026-05-21,SLV,6297959.01,3245218.89,51.53,96.423,84038,3129136,32044,0,28402.0,51.0165,0.773
2026-05-22,SLV,4245612.33,1873451.15,44.13,95.9151,50117,1796922,26411,0,25045.0,50.5565,-0.0838
2026-05-26,SLV,5347900.71,2121765.33,39.67,95.7599,61732,2031801,28231,0,21069.0,49.91,-0.6164
2026-05-27,SLV,4977350.2,2870170.85,57.66,92.6748,172218,2659926,38025,0,20288.0,49.974,1.4241
2026-05-28,SLV,6673382.45,2558177.13,38.33,95.7258,80639,2448836,28702,0,21781.0,49.8095,-0.8095
2026-05-29,SLV,5724086.6,2725626.79,47.62,95.7239,77055,2609077,39493,0,29875.0,49.966,0.2398
2026-06-01,SLV,5504632.54,2620219.36,47.6,94.541,95938,2477182,47098,0,42412.0,49.7335,0.2229
2026-06-02,SLV,4582311.92,2410224.3,52.6,96.8149,44960,2333456,31807,0,12687.0,49.72,0.8007
2026-06-03,SLV,4786074.47,2699814.08,56.41,95.9017,62453,2589167,48193,0,21139.0,50.125,1.2504
2026-06-04,SLV,3797023.2,1794095.67,47.25,95.309,60386,1709935,23773,0,31617.0,50.167,0.0456
2026-06-05,SLV,11707083.55,6793672.29,58.03,94.4784,277610,6418555,97506,0,51575.0,50.4825,1.4294
