date,time_et,session,direction,open,high,low,close,volume,trade_count,wick_len,body_len,wick_pct,extreme,prints_at_extreme,prints_at_extreme_size,max_extreme_lag_ms,all_dark,repeat_level,verdict
2025-06-13,12:05,rth,up,531.0793,539.2,530.75,531.39,351341,1265,7.81,0.3107,1.47,539.2,1,1000,26,True,False,GHOST
2025-06-13,12:15,rth,up,531.65,539.2,531.3612,531.64,202362,1340,7.55,0.01,1.42,539.2,1,1000,538969,True,True,GHOST
2025-06-13,12:40,rth,up,530.72,533.6843,530.635,530.82,347972,1439,2.8643,0.1,0.54,533.6843,1,102860,4,True,True,GHOST
2025-06-16,08:00,pre,down,529.97,530.97,526.565,530.73,118920,310,3.405,0.76,0.642,526.565,1,852,1398,True,False,PBAR
2025-06-16,12:05,rth,down,534.14,534.24,526.8239,534.19,544932,1010,7.3161,0.05,1.37,526.8239,1,411397,2,True,False,GHOST
2025-06-16,14:25,rth,down,534.33,534.39,526.8239,534.17,211054,792,7.3461,0.16,1.375,526.8239,1,70000,28,True,True,GHOST
2025-06-16,15:55,rth,down,534.0,534.5,526.8239,534.27,2230972,11102,7.1761,0.27,1.343,526.8239,2,205678,4,True,True,GHOST
2025-06-17,14:05,rth,up,528.66,532.25,528.66,529.285,557640,3322,2.965,0.625,0.56,532.25,1,12800,25,True,True,GHOST
2025-06-17,14:10,rth,up,529.27,534.2777,528.93,529.08,355040,1919,5.0077,0.19,0.946,534.2777,1,102830,2,True,True,GHOST
2025-06-17,14:20,rth,up,528.94,534.2777,528.59,528.63,598869,1435,5.3377,0.31,1.01,534.2777,1,102830,5,True,True,GHOST
2025-06-17,14:55,rth,up,528.99,534.2777,528.8,529.559,715671,3085,4.7187,0.569,0.891,534.2777,1,205659,4,True,True,GHOST
2025-06-20,10:25,rth,down,528.41,529.08,525.6278,528.92,652664,4613,2.7822,0.51,0.526,525.6278,1,9000,26,True,False,GHOST
2025-06-20,11:40,rth,up,528.43,533.1783,528.14,528.5387,711348,2757,4.6396,0.1087,0.878,533.1783,17,3314000,681,True,True,PBAR
2025-06-20,13:30,rth,up,525.6,529.0383,525.2,525.595,540465,3055,3.4383,0.005,0.654,529.0383,1,104001,4,True,True,GHOST
2025-06-20,15:35,rth,up,526.23,529.0383,525.85,525.85,509023,2532,2.8083,0.38,0.534,529.0383,1,104011,5,True,True,GHOST
2025-06-20,15:45,rth,up,526.08,529.0383,525.8,525.81,553363,2881,2.9583,0.27,0.563,529.0383,1,104011,3,True,True,GHOST
2025-06-23,13:20,rth,down,528.92,529.52,526.1689,529.35,591166,2665,2.7511,0.43,0.52,526.1689,1,124789,3,True,True,GHOST
2025-06-23,13:25,rth,down,529.36,530.67,526.1689,530.36,1040441,6500,3.1911,1.0,0.602,526.1689,1,104001,2,True,True,GHOST
2025-06-23,13:30,rth,down,530.36,531.33,526.1689,530.84,1075669,6060,4.1911,0.48,0.79,526.1689,1,103991,5,True,True,GHOST
2025-06-23,13:35,rth,down,530.89,531.79,526.1689,531.48,723961,3636,4.7211,0.59,0.888,526.1689,1,104001,3,True,True,GHOST
2025-06-23,13:45,rth,down,531.3,531.97,526.1689,531.44,564420,3147,5.1311,0.14,0.966,526.1689,1,104001,5,True,True,GHOST
